SL,user_code,day_is,status,start_date_time,end_date_time,break_time,ot_hours
506,22,15/01/2018,Late,11:46,20:00,0,0
507,31,15/01/2018,Absence,0:00,0:00,0,0
508,32,15/01/2018,Absence,10:23,10:24,0,0
509,36,15/01/2018,Late,10:28,19:10,0,0
510,40,15/01/2018,Late,11:08,19:10,0,0
511,46,15/01/2018,Late,10:11,19:33,0,0
512,53,15/01/2018,Excused,10:54,13:31,0,0
513,59,15/01/2018,Present,9:51,20:11,0,0
514,60,15/01/2018,Excused,10:10,10:55,0,0
515,61,15/01/2018,Absence,0:00,0:00,0,0
516,62,15/01/2018,Late,10:39,19:50,0,0
517,64,15/01/2018,Late,10:26,19:44,0,0
518,1005,15/01/2018,Present,9:53,19:04,0,0
519,1006,15/01/2018,Late,10:07,20:39,0,0
520,1007,15/01/2018,Late,11:11,19:33,0,0
521,9151,15/01/2018,Late,10:13,18:56,0,0
522,9152,15/01/2018,Late,10:36,19:50,0,0
523,9159,15/01/2018,Late,10:10,19:33,0,0
524,9161,15/01/2018,Late,10:25,19:22,0,0
525,9162,15/01/2018,Late,10:14,18:58,0,0
526,9164,15/01/2018,Absence,0:00,0:00,0,0
527,9165,15/01/2018,Absence,0:00,0:00,0,0
528,9166,15/01/2018,Absence,0:00,0:00,0,0
529,9167,15/01/2018,Absence,0:00,0:00,0,0
530,9169,15/01/2018,Absence,0:00,0:00,0,0
531,9170,15/01/2018,Absence,0:00,0:00,0,0
532,9173,15/01/2018,Absence,0:00,0:00,0,0
533,9174,15/01/2018,Absence,0:00,0:00,0,0
534,9175,15/01/2018,Absence,0:00,0:00,0,0
535,9176,15/01/2018,Absence,0:00,0:00,0,0
536,9177,15/01/2018,Absence,0:00,0:00,0,0
537,9178,15/01/2018,Absence,0:00,0:00,0,0
538,9179,15/01/2018,Absence,0:00,0:00,0,0
539,9180,15/01/2018,Absence,0:00,0:00,0,0
540,9181,15/01/2018,Absence,0:00,0:00,0,0
541,3,16/01/2018,Late,12:09,19:58,0,0
542,22,16/01/2018,Early Out,8:39,14:37,0,0
543,31,16/01/2018,Absence,0:00,0:00,0,0
544,32,16/01/2018,Absence,0:00,0:00,0,0
545,36,16/01/2018,Excused,10:29,14:40,0,0
546,40,16/01/2018,Absence,0:00,0:00,0,0
547,46,16/01/2018,Present,9:49,19:24,0,0
548,53,16/01/2018,Late,10:06,19:58,0,0
549,59,16/01/2018,Present,10:04,21:03,0,0
550,60,16/01/2018,Absence,0:00,0:00,0,0
551,61,16/01/2018,Late,10:46,19:45,0,0
552,62,16/01/2018,Late,10:26,19:58,0,0
553,64,16/01/2018,Late,10:23,19:32,0,0
554,1005,16/01/2018,Present,9:58,19:34,0,0
555,1006,16/01/2018,Late,10:16,19:58,0,0
556,1007,16/01/2018,Late,10:18,19:58,0,0
557,9151,16/01/2018,Late,10:11,19:21,0,0
558,9152,16/01/2018,Late,10:19,19:58,0,0
559,9159,16/01/2018,Late,10:18,19:21,0,0
560,9161,16/01/2018,Late,10:38,19:24,0,0
561,9162,16/01/2018,Late,10:12,19:22,0,0
562,9164,16/01/2018,Absence,0:00,0:00,0,0
563,9165,16/01/2018,Absence,0:00,0:00,0,0
564,9166,16/01/2018,Absence,0:00,0:00,0,0
565,9167,16/01/2018,Absence,0:00,0:00,0,0
566,9169,16/01/2018,Absence,0:00,0:00,0,0
567,9170,16/01/2018,Absence,0:00,0:00,0,0
568,9173,16/01/2018,Absence,0:00,0:00,0,0
569,9174,16/01/2018,Absence,0:00,0:00,0,0
570,9175,16/01/2018,Absence,0:00,0:00,0,0
571,9176,16/01/2018,Absence,0:00,0:00,0,0
572,9177,16/01/2018,Absence,0:00,0:00,0,0
573,9178,16/01/2018,Absence,0:00,0:00,0,0
574,9179,16/01/2018,Absence,0:00,0:00,0,0
575,9180,16/01/2018,Absence,0:00,0:00,0,0
576,9181,16/01/2018,Absence,0:00,0:00,0,0
577,3,17/01/2018,Late,10:19,19:51,0,0
578,22,17/01/2018,Absence,0:00,0:00,0,0
579,31,17/01/2018,Absence,0:00,0:00,0,0
580,32,17/01/2018,Late,14:10,19:44,0,0
581,36,17/01/2018,Excused,10:11,15:19,0,0
582,40,17/01/2018,Late,11:14,19:09,0,0
583,46,17/01/2018,Present,9:47,19:36,0,0
584,53,17/01/2018,Present,9:48,19:57,0,0
585,59,17/01/2018,Late,10:30,20:38,0,0
586,60,17/01/2018,Excused,10:48,16:44,0,0
587,61,17/01/2018,Late,10:18,19:09,0,0
588,62,17/01/2018,Absence,10:25,10:26,0,0
589,64,17/01/2018,Late,10:12,19:40,0,0
590,1005,17/01/2018,Late,13:49,19:40,0,0
591,1006,17/01/2018,Present,9:58,19:37,0,0
592,1007,17/01/2018,Late,10:44,19:54,0,0
593,9151,17/01/2018,Late,10:11,19:32,0,0
594,9152,17/01/2018,Late,10:05,19:54,0,0
595,9159,17/01/2018,Late,10:17,19:08,0,0
596,9161,17/01/2018,Late,10:46,19:43,0,0
597,9162,17/01/2018,Late,10:12,19:33,0,0
598,9164,17/01/2018,Absence,0:00,0:00,0,0
599,9165,17/01/2018,Absence,0:00,0:00,0,0
600,9166,17/01/2018,Absence,0:00,0:00,0,0
601,9167,17/01/2018,Absence,0:00,0:00,0,0
602,9169,17/01/2018,Absence,0:00,0:00,0,0
603,9170,17/01/2018,Absence,0:00,0:00,0,0
604,9173,17/01/2018,Absence,0:00,0:00,0,0
605,9174,17/01/2018,Absence,0:00,0:00,0,0
606,9175,17/01/2018,Absence,0:00,0:00,0,0
607,9176,17/01/2018,Absence,0:00,0:00,0,0
608,9177,17/01/2018,Absence,0:00,0:00,0,0
609,9178,17/01/2018,Absence,0:00,0:00,0,0
610,9179,17/01/2018,Absence,0:00,0:00,0,0
611,9180,17/01/2018,Absence,0:00,0:00,0,0
612,9181,17/01/2018,Absence,0:00,0:00,0,0
613,3,18/01/2018,Late,12:16,20:18,0,0
614,22,18/01/2018,Early Out,8:22,14:08,0,0
615,31,18/01/2018,Absence,0:00,0:00,0,0
616,32,18/01/2018,Late,10:58,19:51,0,0
617,36,18/01/2018,Excused,11:02,17:15,0,0
618,40,18/01/2018,Late,11:21,19:37,0,0
619,46,18/01/2018,Present,9:49,19:37,0,0
620,53,18/01/2018,Absence,0:00,0:00,0,0
621,59,18/01/2018,Late,10:19,22:07,0,0
622,60,18/01/2018,Late,10:48,19:27,0,0
623,61,18/01/2018,Late,10:09,19:00,0,0
624,62,18/01/2018,Late,10:42,20:02,0,0
625,64,18/01/2018,Excused,10:21,17:02,0,0
626,1005,18/01/2018,Late,10:05,19:33,0,0
627,1006,18/01/2018,Late,10:08,20:04,0,0
628,1007,18/01/2018,Late,10:42,20:02,0,0
629,9151,18/01/2018,Late,10:11,19:31,0,0
630,9152,18/01/2018,Absence,0:00,0:00,0,0
631,9159,18/01/2018,Present,10:04,19:26,0,0
632,9161,18/01/2018,Late,13:10,19:37,0,0
633,9162,18/01/2018,Late,10:12,19:32,0,0
634,9164,18/01/2018,Absence,0:00,0:00,0,0
635,9165,18/01/2018,Absence,0:00,0:00,0,0
636,9166,18/01/2018,Absence,0:00,0:00,0,0
637,9167,18/01/2018,Absence,0:00,0:00,0,0
638,9169,18/01/2018,Absence,0:00,0:00,0,0
639,9170,18/01/2018,Absence,0:00,0:00,0,0
640,9173,18/01/2018,Absence,0:00,0:00,0,0
641,9174,18/01/2018,Absence,0:00,0:00,0,0
642,9175,18/01/2018,Absence,0:00,0:00,0,0
643,9176,18/01/2018,Absence,0:00,0:00,0,0
644,9177,18/01/2018,Absence,0:00,0:00,0,0
645,9178,18/01/2018,Absence,0:00,0:00,0,0
646,9179,18/01/2018,Absence,0:00,0:00,0,0
647,9180,18/01/2018,Absence,0:00,0:00,0,0
648,9181,18/01/2018,Absence,0:00,0:00,0,0
649,3,19/01/2018,Non Working day,0:00,0:00,0,0
650,22,19/01/2018,Non Working day,0:00,0:00,0,0
651,31,19/01/2018,Non Working day,0:00,0:00,0,0
652,32,19/01/2018,Non Working day,0:00,0:00,0,0
653,36,19/01/2018,Non Working day,0:00,0:00,0,0
654,40,19/01/2018,Non Working day,0:00,0:00,0,0
655,46,19/01/2018,Non Working day,0:00,0:00,0,0
656,53,19/01/2018,Non Working day,0:00,0:00,0,0
657,59,19/01/2018,Non Working day,0:00,0:00,0,0
658,60,19/01/2018,Non Working day,0:00,0:00,0,0
659,61,19/01/2018,Non Working day,0:00,0:00,0,0
660,62,19/01/2018,Non Working day,0:00,0:00,0,0
661,64,19/01/2018,Non Working day,0:00,0:00,0,0
662,1005,19/01/2018,Non Working day,0:00,0:00,0,0
663,1006,19/01/2018,Non Working day,11:53,19:56,0,0
664,1007,19/01/2018,Non Working day,10:27,19:57,0,0
665,9151,19/01/2018,Non Working day,9:57,19:55,0,0
666,9152,19/01/2018,Non Working day,0:00,0:00,0,0
667,9159,19/01/2018,Non Working day,0:00,0:00,0,0
668,9161,19/01/2018,Non Working day,0:00,0:00,0,0
669,9162,19/01/2018,Non Working day,0:00,0:00,0,0
670,9164,19/01/2018,Non Working day,0:00,0:00,0,0
671,9165,19/01/2018,Non Working day,0:00,0:00,0,0
672,9166,19/01/2018,Non Working day,0:00,0:00,0,0
673,9167,19/01/2018,Non Working day,0:00,0:00,0,0
674,9169,19/01/2018,Non Working day,0:00,0:00,0,0
675,9170,19/01/2018,Non Working day,0:00,0:00,0,0
676,9173,19/01/2018,Non Working day,0:00,0:00,0,0
677,9174,19/01/2018,Non Working day,0:00,0:00,0,0
678,9175,19/01/2018,Non Working day,0:00,0:00,0,0
679,9176,19/01/2018,Non Working day,0:00,0:00,0,0
680,9177,19/01/2018,Non Working day,0:00,0:00,0,0
681,9178,19/01/2018,Non Working day,0:00,0:00,0,0
682,9179,19/01/2018,Non Working day,0:00,0:00,0,0
683,9180,19/01/2018,Non Working day,0:00,0:00,0,0
684,9181,19/01/2018,Non Working day,0:00,0:00,0,0
685,3,20/01/2018,Absence,0:00,0:00,0,0
686,22,20/01/2018,Absence,0:00,0:00,0,0
687,31,20/01/2018,Absence,0:00,0:00,0,0
688,32,20/01/2018,Absence,0:00,0:00,0,0
689,36,20/01/2018,Absence,0:00,0:00,0,0
690,40,20/01/2018,Absence,0:00,0:00,0,0
691,46,20/01/2018,Absence,0:00,0:00,0,0
692,53,20/01/2018,Absence,12:36,12:37,0,0
693,59,20/01/2018,Absence,0:00,0:00,0,0
694,60,20/01/2018,Absence,0:00,0:00,0,0
695,61,20/01/2018,Absence,0:00,0:00,0,0
696,62,20/01/2018,Excused,11:30,16:32,0,0
697,64,20/01/2018,Absence,0:00,0:00,0,0
698,1005,20/01/2018,Absence,0:00,0:00,0,0
699,1006,20/01/2018,Present,10:01,20:02,0,0
700,1007,20/01/2018,Late,10:28,20:02,0,0
701,9151,20/01/2018,Absence,0:00,0:00,0,0
702,9152,20/01/2018,Absence,0:00,0:00,0,0
703,9159,20/01/2018,Absence,0:00,0:00,0,0
704,9161,20/01/2018,Absence,0:00,0:00,0,0
705,9162,20/01/2018,Absence,0:00,0:00,0,0
706,9164,20/01/2018,Absence,0:00,0:00,0,0
707,9165,20/01/2018,Absence,0:00,0:00,0,0
708,9166,20/01/2018,Absence,0:00,0:00,0,0
709,9167,20/01/2018,Absence,0:00,0:00,0,0
710,9169,20/01/2018,Absence,0:00,0:00,0,0
711,9170,20/01/2018,Absence,0:00,0:00,0,0
712,9173,20/01/2018,Absence,0:00,0:00,0,0
713,9174,20/01/2018,Absence,0:00,0:00,0,0
714,9175,20/01/2018,Absence,0:00,0:00,0,0
715,9176,20/01/2018,Absence,0:00,0:00,0,0
716,9177,20/01/2018,Absence,0:00,0:00,0,0
717,9178,20/01/2018,Absence,0:00,0:00,0,0
718,9179,20/01/2018,Absence,0:00,0:00,0,0
719,9180,20/01/2018,Absence,0:00,0:00,0,0
720,9181,20/01/2018,Absence,0:00,0:00,0,0
721,3,21/01/2018,Late,11:09,19:58,0,0
722,22,21/01/2018,Early Out,9:35,16:02,0,0
723,31,21/01/2018,Late,12:13,19:39,0,0
724,32,21/01/2018,Late,10:08,20:33,0,0
725,36,21/01/2018,Early Out,9:59,14:27,0,0
726,40,21/01/2018,Late,10:14,19:39,0,0
727,46,21/01/2018,Present,9:48,19:30,0,0
728,53,21/01/2018,Early Out,9:35,12:47,0,0
729,59,21/01/2018,Present,10:03,20:23,0,0
730,60,21/01/2018,Present,9:38,20:24,0,0
731,61,21/01/2018,Present,9:55,19:48,0,0
732,62,21/01/2018,Late,10:22,19:40,0,0
733,64,21/01/2018,Late,10:31,19:50,0,0
734,1005,21/01/2018,Present,9:56,19:17,0,0
735,1006,21/01/2018,Present,9:27,19:40,0,0
736,1007,21/01/2018,Excused,10:11,18:06,0,0
737,9151,21/01/2018,Present,9:50,19:21,0,0
738,9152,21/01/2018,Absence,0:00,0:00,0,0
739,9159,21/01/2018,Present,10:00,19:29,0,0
740,9161,21/01/2018,Late,10:31,19:53,0,0
741,9162,21/01/2018,Present,9:51,19:22,0,0
742,9164,21/01/2018,Absence,19:14,0:00,0,0
743,9165,21/01/2018,Absence,19:17,0:00,0,0
744,9166,21/01/2018,Absence,0:00,0:00,0,0
745,9167,21/01/2018,Absence,0:00,0:00,0,0
746,9169,21/01/2018,Absence,0:00,0:00,0,0
747,9170,21/01/2018,Absence,0:00,0:00,0,0
748,9173,21/01/2018,Absence,0:00,0:00,0,0
749,9174,21/01/2018,Absence,0:00,0:00,0,0
750,9175,21/01/2018,Absence,0:00,0:00,0,0
751,9176,21/01/2018,Absence,0:00,0:00,0,0
752,9177,21/01/2018,Absence,0:00,0:00,0,0
753,9178,21/01/2018,Absence,0:00,0:00,0,0
754,9179,21/01/2018,Absence,0:00,0:00,0,0
755,9180,21/01/2018,Absence,0:00,0:00,0,0
756,9181,21/01/2018,Absence,0:00,0:00,0,0
757,3,22/01/2018,Excused,10:14,15:18,0,0
758,22,22/01/2018,Excused,13:51,14:31,0,0
759,31,22/01/2018,Late,10:19,19:33,0,0
760,32,22/01/2018,Late,10:18,19:44,0,0
761,36,22/01/2018,Present,9:55,19:44,0,0
762,40,22/01/2018,Late,11:29,19:44,0,0
763,46,22/01/2018,Present,9:54,19:34,0,0
764,53,22/01/2018,Excused,10:22,15:19,0,0
765,59,22/01/2018,Late,10:06,19:24,0,0
766,60,22/01/2018,Present,9:55,19:49,0,0
767,61,22/01/2018,Late,10:18,19:43,0,0
768,62,22/01/2018,Late,10:18,19:51,0,0
769,64,22/01/2018,Late,10:21,19:47,0,0
770,1005,22/01/2018,Present,10:03,19:38,0,0
771,1006,22/01/2018,Present,9:00,19:51,0,0
772,1007,22/01/2018,Absence,0:00,0:00,0,0
773,9151,22/01/2018,Present,9:54,19:35,0,0
774,9152,22/01/2018,Present,9:51,19:51,0,0
775,9159,22/01/2018,Late,10:23,19:29,0,0
776,9161,22/01/2018,Late,10:06,19:48,0,0
777,9162,22/01/2018,Present,9:55,19:38,0,0
778,9164,22/01/2018,Present,9:54,19:27,0,0
779,9165,22/01/2018,Missing Out,10:16,0:00,0,0
780,9166,22/01/2018,Absence,0:00,0:00,0,0
781,9167,22/01/2018,Absence,0:00,0:00,0,0
782,9169,22/01/2018,Absence,0:00,0:00,0,0
783,9170,22/01/2018,Absence,0:00,0:00,0,0
784,9173,22/01/2018,Absence,0:00,0:00,0,0
785,9174,22/01/2018,Absence,0:00,0:00,0,0
786,9175,22/01/2018,Absence,0:00,0:00,0,0
787,9176,22/01/2018,Absence,0:00,0:00,0,0
788,9177,22/01/2018,Absence,0:00,0:00,0,0
789,9178,22/01/2018,Absence,0:00,0:00,0,0
790,9179,22/01/2018,Absence,0:00,0:00,0,0
791,9180,22/01/2018,Absence,0:00,0:00,0,0
792,9181,22/01/2018,Absence,0:00,0:00,0,0
793,3,23/01/2018,Present,9:58,19:37,0,0
794,22,23/01/2018,Late,11:40,19:01,0,0
795,31,23/01/2018,Late,10:40,21:00,0,0
796,32,23/01/2018,Late,10:38,21:00,0,0
797,36,23/01/2018,Late,10:36,21:00,0,0
798,40,23/01/2018,Late,10:46,21:01,0,0
799,46,23/01/2018,Late,10:05,19:05,0,0
800,53,23/01/2018,Late,11:07,19:52,0,0
801,59,23/01/2018,Present,9:50,20:02,0,0
802,60,23/01/2018,Present,10:03,20:02,0,0
803,61,23/01/2018,Late,10:39,19:22,0,0
804,62,23/01/2018,Late,10:27,19:48,0,0
805,64,23/01/2018,Late,10:20,19:45,0,0
806,1005,23/01/2018,Present,10:04,19:45,0,0
807,1006,23/01/2018,Present,9:42,19:37,0,0
808,1007,23/01/2018,Late,11:20,19:48,0,0
809,9151,23/01/2018,Late,10:06,19:32,0,0
810,9152,23/01/2018,Late,10:53,19:46,0,0
811,9159,23/01/2018,Late,10:27,19:05,0,0
812,9161,23/01/2018,Excused,10:16,18:21,0,0
813,9162,23/01/2018,Late,10:07,19:33,0,0
814,9164,23/01/2018,Present,9:39,19:19,0,0
815,9165,23/01/2018,Missing Out,10:25,0:00,0,0
816,9166,23/01/2018,Absence,0:00,0:00,0,0
817,9167,23/01/2018,Absence,0:00,0:00,0,0
818,9169,23/01/2018,Absence,0:00,0:00,0,0
819,9170,23/01/2018,Absence,0:00,0:00,0,0
820,9173,23/01/2018,Absence,0:00,0:00,0,0
821,9174,23/01/2018,Absence,0:00,0:00,0,0
822,9175,23/01/2018,Absence,0:00,0:00,0,0
823,9176,23/01/2018,Absence,0:00,0:00,0,0
824,9177,23/01/2018,Absence,0:00,0:00,0,0
825,9178,23/01/2018,Absence,0:00,0:00,0,0
826,9179,23/01/2018,Absence,0:00,0:00,0,0
827,9180,23/01/2018,Absence,0:00,0:00,0,0
828,9181,23/01/2018,Absence,0:00,0:00,0,0
829,3,24/01/2018,Excused,10:09,18:19,0,0
830,22,24/01/2018,Absence,8:52,8:53,0,0
831,31,24/01/2018,Late,10:50,19:54,0,0
832,32,24/01/2018,Present,10:04,20:14,0,0
833,36,24/01/2018,Late,10:22,19:20,0,0
834,40,24/01/2018,Late,10:35,19:56,0,0
835,46,24/01/2018,Present,9:55,20:09,0,0
836,53,24/01/2018,Excused,10:49,18:42,0,0
837,59,24/01/2018,Present,9:56,20:09,0,0
838,60,24/01/2018,Present,10:01,19:34,0,0
839,61,24/01/2018,Late,10:38,20:13,0,0
840,62,24/01/2018,Excused,10:29,18:42,0,0
841,64,24/01/2018,Late,10:27,19:41,0,0
842,1005,24/01/2018,Late,10:26,19:35,0,0
843,1006,24/01/2018,Early Out,9:33,18:45,0,0
844,1007,24/01/2018,Excused,10:51,18:46,0,0
845,9151,24/01/2018,Present,10:04,19:56,0,0
846,9152,24/01/2018,Excused,10:10,18:43,0,0
847,9159,24/01/2018,Late,10:38,20:09,0,0
848,9161,24/01/2018,Late,10:30,18:56,0,0
849,9162,24/01/2018,Late,10:05,19:56,0,0
850,9164,24/01/2018,Present,9:52,19:22,0,0
851,9165,24/01/2018,Excused,10:19,17:27,0,0
852,9166,24/01/2018,Absence,0:00,0:00,0,0
853,9167,24/01/2018,Absence,0:00,0:00,0,0
854,9169,24/01/2018,Absence,0:00,0:00,0,0
855,9170,24/01/2018,Absence,0:00,0:00,0,0
856,9173,24/01/2018,Absence,0:00,0:00,0,0
857,9174,24/01/2018,Absence,0:00,0:00,0,0
858,9175,24/01/2018,Absence,0:00,0:00,0,0
859,9176,24/01/2018,Absence,0:00,0:00,0,0
860,9177,24/01/2018,Absence,0:00,0:00,0,0
861,9178,24/01/2018,Absence,0:00,0:00,0,0
862,9179,24/01/2018,Absence,0:00,0:00,0,0
863,9180,24/01/2018,Absence,0:00,0:00,0,0
864,9181,24/01/2018,Absence,0:00,0:00,0,0
865,3,25/01/2018,Late,11:20,20:04,0,0
866,22,25/01/2018,Absence,0:00,0:00,0,0
867,31,25/01/2018,Late,10:28,19:49,0,0
868,32,25/01/2018,Present,9:44,19:41,0,0
869,36,25/01/2018,Missing Out,10:03,0:00,0,0
870,40,25/01/2018,Missing Out,10:29,0:00,0,0
871,46,25/01/2018,Late,10:20,19:49,0,0
872,53,25/01/2018,Late,11:05,20:09,0,0
873,59,25/01/2018,Late,10:05,19:41,0,0
874,60,25/01/2018,Late,14:34,19:51,0,0
875,61,25/01/2018,Late,10:53,19:39,0,0
876,62,25/01/2018,Late,10:24,20:05,0,0
877,64,25/01/2018,Late,10:16,19:42,0,0
878,1005,25/01/2018,Late,10:34,19:40,0,0
879,1006,25/01/2018,Early Out,9:33,18:13,0,0
880,1007,25/01/2018,Absence,10:49,10:50,0,0
881,9151,25/01/2018,Late,11:53,19:51,0,0
882,9152,25/01/2018,Present,10:03,20:05,0,0
883,9159,25/01/2018,Late,10:18,19:44,0,0
884,9161,25/01/2018,Absence,10:33,10:34,0,0
885,9162,25/01/2018,Present,10:03,19:50,0,0
886,9164,25/01/2018,Present,9:57,19:25,0,0
887,9165,25/01/2018,Missing Out,9:49,0:00,0,0
888,9166,25/01/2018,Absence,0:00,0:00,0,0
889,9167,25/01/2018,Absence,0:00,0:00,0,0
890,9169,25/01/2018,Absence,0:00,0:00,0,0
891,9170,25/01/2018,Absence,0:00,0:00,0,0
892,9173,25/01/2018,Absence,0:00,0:00,0,0
893,9174,25/01/2018,Absence,0:00,0:00,0,0
894,9175,25/01/2018,Absence,0:00,0:00,0,0
895,9176,25/01/2018,Absence,0:00,0:00,0,0
896,9177,25/01/2018,Absence,0:00,0:00,0,0
897,9178,25/01/2018,Absence,0:00,0:00,0,0
898,9179,25/01/2018,Absence,0:00,0:00,0,0
899,9180,25/01/2018,Absence,0:00,0:00,0,0
900,9181,25/01/2018,Absence,0:00,0:00,0,0
901,3,26/01/2018,Non Working day,0:00,0:00,0,0
902,22,26/01/2018,Non Working day,0:00,0:00,0,0
903,31,26/01/2018,Non Working day,0:00,0:00,0,0
904,32,26/01/2018,Non Working day,0:00,0:00,0,0
905,36,26/01/2018,Non Working day,0:00,0:00,0,0
906,40,26/01/2018,Non Working day,0:00,0:00,0,0
907,46,26/01/2018,Non Working day,0:00,0:00,0,0
908,53,26/01/2018,Non Working day,0:00,0:00,0,0
909,59,26/01/2018,Non Working day,0:00,0:00,0,0
910,60,26/01/2018,Non Working day,0:00,0:00,0,0
911,61,26/01/2018,Non Working day,0:00,0:00,0,0
912,62,26/01/2018,Non Working day,0:00,0:00,0,0
913,64,26/01/2018,Non Working day,0:00,0:00,0,0
914,1005,26/01/2018,Non Working day,0:00,0:00,0,0
915,1006,26/01/2018,Non Working day,0:00,0:00,0,0
916,1007,26/01/2018,Non Working day,0:00,0:00,0,0
917,9151,26/01/2018,Non Working day,0:00,0:00,0,0
918,9152,26/01/2018,Non Working day,0:00,0:00,0,0
919,9159,26/01/2018,Non Working day,0:00,0:00,0,0
920,9161,26/01/2018,Non Working day,0:00,0:00,0,0
921,9162,26/01/2018,Non Working day,0:00,0:00,0,0
922,9164,26/01/2018,Non Working day,0:00,0:00,0,0
923,9165,26/01/2018,Non Working day,0:00,0:00,0,0
924,9166,26/01/2018,Non Working day,0:00,0:00,0,0
925,9167,26/01/2018,Non Working day,0:00,0:00,0,0
926,9169,26/01/2018,Non Working day,0:00,0:00,0,0
927,9170,26/01/2018,Non Working day,0:00,0:00,0,0
928,9173,26/01/2018,Non Working day,0:00,0:00,0,0
929,9174,26/01/2018,Non Working day,0:00,0:00,0,0
930,9175,26/01/2018,Non Working day,0:00,0:00,0,0
931,9176,26/01/2018,Non Working day,0:00,0:00,0,0
932,9177,26/01/2018,Non Working day,0:00,0:00,0,0
933,9178,26/01/2018,Non Working day,0:00,0:00,0,0
934,9179,26/01/2018,Non Working day,0:00,0:00,0,0
935,9180,26/01/2018,Non Working day,0:00,0:00,0,0
936,9181,26/01/2018,Non Working day,0:00,0:00,0,0
937,3,27/01/2018,Absence,0:00,0:00,0,0
938,22,27/01/2018,Absence,0:00,0:00,0,0
939,31,27/01/2018,Late,10:18,21:11,0,0
940,32,27/01/2018,Late,10:49,20:14,0,0
941,36,27/01/2018,Late,11:43,19:41,0,0
942,40,27/01/2018,Late,10:29,20:14,0,0
943,46,27/01/2018,Absence,0:00,0:00,0,0
944,53,27/01/2018,Early Out,10:04,16:16,0,0
945,59,27/01/2018,Present,9:56,19:15,0,0
946,60,27/01/2018,Present,10:04,19:16,0,0
947,61,27/01/2018,Late,10:16,19:38,0,0
948,62,27/01/2018,Late,10:22,19:08,0,0
949,64,27/01/2018,Late,10:13,19:45,0,0
950,1005,27/01/2018,Present,9:53,19:48,0,0
951,1006,27/01/2018,Early Out,9:41,15:58,0,0
952,1007,27/01/2018,Late,10:57,21:11,0,0
953,9151,27/01/2018,Present,9:50,19:43,0,0
954,9152,27/01/2018,Late,10:12,19:09,0,0
955,9159,27/01/2018,Late,10:14,19:41,0,0
956,9161,27/01/2018,Late,10:08,19:48,0,0
957,9162,27/01/2018,Present,9:50,19:43,0,0
958,9164,27/01/2018,Absence,0:00,0:00,0,0
959,9165,27/01/2018,Early Out,9:35,11:30,0,0
960,9166,27/01/2018,Absence,0:00,0:00,0,0
961,9167,27/01/2018,Absence,0:00,0:00,0,0
962,9169,27/01/2018,Absence,0:00,0:00,0,0
963,9170,27/01/2018,Absence,0:00,0:00,0,0
964,9173,27/01/2018,Absence,0:00,0:00,0,0
965,9174,27/01/2018,Absence,0:00,0:00,0,0
966,9175,27/01/2018,Absence,0:00,0:00,0,0
967,9176,27/01/2018,Absence,0:00,0:00,0,0
968,9177,27/01/2018,Absence,0:00,0:00,0,0
969,9178,27/01/2018,Absence,0:00,0:00,0,0
970,9179,27/01/2018,Absence,0:00,0:00,0,0
971,9180,27/01/2018,Absence,0:00,0:00,0,0
972,9181,27/01/2018,Absence,0:00,0:00,0,0
973,3,28/01/2018,Absence,0:00,0:00,0,0
974,22,28/01/2018,Absence,0:00,0:00,0,0
975,31,28/01/2018,Late,10:41,19:42,0,0
976,32,28/01/2018,Excused,10:36,10:38,0,0
977,36,28/01/2018,Excused,10:18,15:00,0,0
978,40,28/01/2018,Late,10:32,19:42,0,0
979,46,28/01/2018,Present,9:31,19:42,0,0
980,53,28/01/2018,Present,9:56,19:25,0,0
981,59,28/01/2018,Late,10:22,19:49,0,0
982,60,28/01/2018,Late,10:15,19:50,0,0
983,61,28/01/2018,Late,10:35,19:04,0,0
984,62,28/01/2018,Late,10:34,19:26,0,0
985,64,28/01/2018,Late,10:23,19:29,0,0
986,1005,28/01/2018,Late,10:34,19:25,0,0
987,1006,28/01/2018,Present,9:27,19:42,0,0
988,1007,28/01/2018,Late,10:51,19:42,0,0
989,9151,28/01/2018,Present,9:51,19:29,0,0
990,9152,28/01/2018,Late,10:29,19:25,0,0
991,9159,28/01/2018,Present,9:59,19:42,0,0
992,9161,28/01/2018,Late,10:17,19:30,0,0
993,9162,28/01/2018,Present,9:52,19:30,0,0
994,9164,28/01/2018,Present,9:35,19:16,0,0
995,9165,28/01/2018,Present,9:33,19:16,0,0
996,9166,28/01/2018,Absence,0:00,0:00,0,0
997,9167,28/01/2018,Absence,0:00,0:00,0,0
998,9169,28/01/2018,Absence,0:00,0:00,0,0
999,9170,28/01/2018,Absence,0:00,0:00,0,0
1000,9173,28/01/2018,Absence,0:00,0:00,0,0
1001,9174,28/01/2018,Absence,0:00,0:00,0,0
1002,9175,28/01/2018,Absence,0:00,0:00,0,0
1003,9176,28/01/2018,Absence,0:00,0:00,0,0
1004,9177,28/01/2018,Absence,0:00,0:00,0,0
1005,9178,28/01/2018,Absence,0:00,0:00,0,0
1006,9179,28/01/2018,Absence,0:00,0:00,0,0
1007,9180,28/01/2018,Absence,0:00,0:00,0,0
1008,9181,28/01/2018,Absence,0:00,0:00,0,0
1009,3,29/01/2018,Late,10:21,20:02,0,0
1010,22,29/01/2018,Absence,17:45,17:46,0,0
